District_Name,Crop_Year,Season,Area,Production,Temperature,PH,Rainfall,Sowing Temp,Harvest Temp,Phosphorous,Nitrogen,Potash,crop
DHARWAD,2001,Kharif,38948.0,8323.0,17.2502837163,7.6333211347,13.7417937316,26.2228512676,23.626575665,49.4447104297,12.2337598872,10.5897498113,rice
GADAG,2001,Kharif,705.0,1411.0,25.9289154648,6.6791872285,13.5686080094,20.9799479797,19.4129515527,51.9336340321,11.6236358261,10.4327169417,rice
GULBARGA,2001,Kharif,18722.0,32644.0,21.6605117287,6.1837224738,19.6222934273,20.1134429965,23.3753943938,48.7153762246,13.7845430664,13.4489778254,rice
HASSAN,2001,Kharif,52286.0,132604.0,22.9811973839,7.640263475,19.3059267758,29.7986902514,18.2312864571,50.8920794312,13.2864513775,13.7157149748,rice
HAVERI,2001,Kharif,56369.0,27476.0,19.8182176289,6.9281961882,11.2090952103,28.4761557291,26.9443604509,50.3814524405,10.2831645571,10.6404420318,rice
KODAGU,2001,Kharif,35742.0,89223.0,24.9233721609,8.82296043,12.1824645215,20.5942175117,21.2483067835,49.9051654409,12.0489403483,13.6247340504,rice
KOLAR,2001,Kharif,6189.0,14118.0,22.347307707,6.9551855188,12.2428095284,21.2029663184,23.3984685227,50.3810159773,13.3700534307,10.7022226381,rice
KOPPAL,2001,Kharif,37599.0,135034.0,25.8614570469,6.9864772497,13.2514934686,22.9067434209,23.8899865545,48.6814199494,12.1858734315,13.5703979062,rice
MANDYA,2001,Kharif,57793.0,176998.0,16.64613522,7.0525127333,15.2933935781,20.8063664995,16.3923462904,49.6843169245,12.124442239,12.8114964672,rice
MYSORE,2001,Kharif,102365.0,327885.0,19.1963447452,7.962875888,10.8824794534,29.6665333311,17.6804870229,48.7898783607,11.442532345,11.8431283892,rice
RAICHUR,2001,Kharif,77825.0,245184.0,25.6178365148,9.4011261526,14.4109491899,27.8397236245,21.99050974,47.3995725939,11.7600832775,11.8730491889,rice
SHIMOGA,2001,Kharif,131783.0,197149.0,24.0121068331,6.6701134956,14.2636813056,25.9286051131,22.2564724255,51.0704974653,12.6086481909,10.6866498329,rice
TUMKUR,2001,Kharif,24781.0,58974.0,24.3255876999,7.5301987672,14.8857581537,23.6604325326,16.6220250248,47.7986798341,12.3339715344,11.3362522575,rice
UDUPI,2001,Kharif,52119.0,114744.0,25.5539209318,8.9112572737,11.60039265,23.1650583066,23.7697295042,47.852903772,10.6766449884,12.3287160593,rice
UTTAR KANNAD,2001,Kharif,81215.0,87420.0,24.5969794362,5.8367200971,15.6408551592,28.7447269856,21.3650121591,51.2267740446,11.7329792869,10.2428681711,rice
BAGALKOT,2001,Rabi,4793.0,2817.0,25.509738966,6.7813829022,67.2378448209,17.4842084938,34.0674499454,0.0,17.774609436,0.0,safflower
BELGAUM,2001,Rabi,4700.0,2694.0,24.7456528863,6.3560296164,86.4719657797,15.6661396103,33.0451854349,0.0,17.3986943184,0.0,safflower
BELLARY,2001,Rabi,5265.0,2076.0,30.7145553508,6.8621494003,75.0877708272,15.0496986963,34.6865004359,0.0,13.3556304256,0.0,safflower
BIDAR,2001,Rabi,11239.0,16272.0,25.2122153456,6.1251377847,85.987404347,16.9052991695,34.8490047433,0.0,15.9732749268,0.0,safflower
BIJAPUR,2001,Rabi,10368.0,6481.0,24.8148165461,6.9028168544,63.2820354224,16.8236109203,32.4304496585,0.0,17.2807754675,0.0,safflower
CHIKMAGALUR,2001,Rabi,80.0,62.0,25.7237660419,6.6152132283,78.4083417827,16.8815191615,32.3616918206,0.0,15.5991953879,0.0,safflower
CHITRADURGA,2001,Rabi,1358.0,535.0,24.7982083091,6.820259162,89.4903561929,15.9650278421,32.8511535856,0.0,17.4187797372,0.0,safflower
DAVANGERE,2001,Rabi,58.0,45.0,24.3783186056,6.3302502555,89.5065107331,17.087645775,34.869138209,0.0,18.2390600795,0.0,safflower
DHARWAD,2001,Rabi,7189.0,3982.0,30.2095292841,6.8727926823,78.0360029925,17.2214157012,33.0360868085,0.0,18.4075143675,0.0,safflower
GADAG,2001,Rabi,2800.0,2171.0,25.4591659639,6.4735232731,69.6783670555,17.991326767,33.118788463,0.0,16.6425925583,0.0,safflower
GULBARGA,2001,Rabi,21107.0,16388.0,29.0433577692,6.6573183903,85.6341480201,15.8556602654,32.5133990959,0.0,14.425545228,0.0,safflower
HAVERI,2001,Rabi,1708.0,922.0,29.8626872427,6.9680566342,61.312817445,16.8496262228,33.5976142642,0.0,13.6575248038,0.0,safflower
KOPPAL,2001,Rabi,7564.0,5957.0,25.4193146112,6.3843976642,65.5185364441,16.1425826671,34.7622327903,0.0,13.7343956726,0.0,safflower
RAICHUR,2001,Rabi,13780.0,12376.0,25.4966475331,6.3334684639,64.239703247,15.8386525202,34.7165897951,0.0,18.7695481606,0.0,safflower
TUMKUR,2001,Rabi,20.0,16.0,31.2297251415,6.8892140707,66.1851462396,15.6442253757,33.7589403824,0.0,18.0473880294,0.0,safflower
BAGALKOT,2001,Whole Year,60450.0,5570468.0,27.3597256551,8.1076763394,117.9424950975,20.3880995484,22.9797225665,93.7467052811,0.0,0.0,sugarcane
BANGALORE RURAL,2001,Whole Year,1608.0,129846.0,20.623533796,7.0020977712,129.9107575539,22.2300496525,28.8584823988,95.1776456177,0.0,0.0,sugarcane
BELGAUM,2001,Whole Year,156043.0,10969823.0,20.1820671817,5.0463361645,133.1704132195,20.0308297253,20.0582775021,89.1157894598,0.0,0.0,sugarcane
BELLARY,2001,Whole Year,7666.0,750118.0,28.0917086034,8.2741714472,75.1929898108,23.0320008472,29.4492854431,94.6154508472,0.0,0.0,sugarcane
BENGALURU URBAN,2001,Whole Year,50.0,4038.0,26.0586983122,7.9239466854,85.9750103702,23.2915810796,20.4975078391,85.1410117043,0.0,0.0,sugarcane
BIDAR,2001,Whole Year,29225.0,1415951.0,23.5720578855,5.8565032202,75.3790397346,23.0356919414,24.6314773401,87.7159992393,0.0,0.0,sugarcane
BIJAPUR,2001,Whole Year,20460.0,1069035.0,24.9241398038,7.2285998272,114.1351802365,24.679741492,21.4154389745,87.721264312,0.0,0.0,sugarcane
CHAMARAJANAGAR,2001,Whole Year,18026.0,1729595.0,20.5278455351,7.1272041155,120.5832154247,22.1784141805,22.9722032768,86.2565984352,0.0,0.0,sugarcane
CHIKMAGALUR,2001,Whole Year,1867.0,150760.0,22.1716792985,5.5920008166,98.5949971992,24.6163047572,21.059426846,85.3500633702,0.0,0.0,sugarcane
CHITRADURGA,2001,Whole Year,2231.0,180153.0,27.55237129,6.3213924762,143.548554118,20.0034936084,27.3912596215,95.3148231741,0.0,0.0,sugarcane
DAKSHIN KANNAD,2001,Whole Year,378.0,30524.0,23.5947719196,5.9883695897,84.7286561307,22.2975651554,27.3325732329,85.0980563878,0.0,0.0,sugarcane
DAVANGERE,2001,Whole Year,22295.0,2181566.0,29.9647125697,7.4402696859,96.5079170607,24.6249474345,21.2601740376,88.3489296384,0.0,0.0,sugarcane
DHARWAD,2001,Whole Year,2868.0,209794.0,22.1742495301,7.4306438083,113.6746247935,24.248352224,29.13491949,86.4222010803,0.0,0.0,sugarcane
GADAG,2001,Whole Year,535.0,43201.0,24.7363211381,6.4577025932,79.8273117102,22.8860838706,29.3436525656,84.4825440044,0.0,0.0,sugarcane
GULBARGA,2001,Whole Year,7861.0,575032.0,20.7082285329,5.4128214034,99.4728664159,23.404369905,23.5269421775,90.0731530586,0.0,0.0,sugarcane
HASSAN,2001,Whole Year,7159.0,720911.0,22.2151260483,7.4477752833,122.8439403536,23.0328635195,20.6713930256,88.6540521068,0.0,0.0,sugarcane
HAVERI,2001,Whole Year,5763.0,454413.0,25.4930239136,8.0624940527,99.2169908471,24.6968235323,26.6093994499,91.3662952841,0.0,0.0,sugarcane
KOLAR,2001,Whole Year,1225.0,123358.0,25.7178077501,7.7307901382,136.004920668,20.0712053583,24.7337982353,95.7600740386,0.0,0.0,sugarcane
KOPPAL,2001,Whole Year,1418.0,111809.0,26.6973988705,5.7312614655,101.016529123,23.3943821859,22.083737166,91.8308144398,0.0,0.0,sugarcane
MANDYA,2001,Whole Year,35063.0,4263661.0,21.0978704134,6.233500767,96.2559136625,21.3911035376,21.4780294449,84.6311925644,0.0,0.0,sugarcane
MYSORE,2001,Whole Year,11009.0,983104.0,27.0449171279,7.8525701308,132.0250154537,21.0763006523,23.0234309192,95.3478870989,0.0,0.0,sugarcane
RAICHUR,2001,Whole Year,41.0,3311.0,22.29842889,8.0385297033,117.2350820432,21.1416696242,26.3927684701,95.6683002663,0.0,0.0,sugarcane
SHIMOGA,2001,Whole Year,9682.0,1020967.0,20.2527883629,7.8161466208,124.8008434832,20.7400744419,25.7426045345,91.114264774,0.0,0.0,sugarcane
TUMKUR,2001,Whole Year,1736.0,140182.0,26.5945653245,5.4536751658,113.217292167,20.7968220895,25.3778841952,92.8423083938,0.0,0.0,sugarcane
UDUPI,2001,Whole Year,933.0,75340.0,28.4188141413,6.2008252955,83.7846471494,24.7624584317,20.7298141723,87.6815314708,0.0,0.0,sugarcane
UTTAR KANNAD,2001,Whole Year,1358.0,109658.0,22.5497699405,5.1048199817,107.8607515042,23.5420200302,26.2804830879,85.8206038231,0.0,0.0,sugarcane
BAGALKOT,2001,Kharif,8560.0,6843.0,22.9344274439,7.3472666807,68.5964578038,23.2273752972,36.6025328297,22.0611951758,12.1935932606,0.0,sunflower
BANGALORE RURAL,2001,Kharif,49.0,32.0,20.0681940689,7.3965292709,67.3217150365,24.448675554,36.184259117,22.5189740601,11.0475350415,0.0,sunflower
BELGAUM,2001,Kharif,3201.0,2501.0,24.3760809432,7.8214613737,57.795566958,21.0643507149,35.6043635747,26.2588485968,10.4252336346,0.0,sunflower
BELLARY,2001,Kharif,13975.0,6648.0,22.2937793766,7.253693966,51.7793993172,23.6216242511,36.744159882,23.7130444438,10.7842450967,0.0,sunflower
BENGALURU URBAN,2001,Kharif,8.0,7.0,23.9971375574,7.2453126785,60.0226207605,24.5764558118,35.6946055132,24.3496798613,13.287955382,0.0,sunflower
BIDAR,2001,Kharif,4122.0,1119.0,20.1410015341,6.8547929169,60.6695137722,20.9721882742,35.4423743366,26.1669335214,11.7927215338,0.0,sunflower
BIJAPUR,2001,Kharif,13307.0,6112.0,23.6416090718,7.6344524405,58.2644759429,22.4442955384,35.6955910483,24.5029531203,11.6351920967,0.0,sunflower
CHAMARAJANAGAR,2001,Kharif,1952.0,641.0,21.855325158,7.7024014503,56.0939416795,24.3460795199,36.7756254495,26.0157528362,12.980096123,0.0,sunflower
CHIKMAGALUR,2001,Kharif,3268.0,1645.0,23.6152671748,6.5506776036,67.8561516301,24.7520492652,35.1022948964,23.0931537024,13.7451848826,0.0,sunflower
CHITRADURGA,2001,Kharif,7559.0,5409.0,23.0739147419,7.0751892019,64.6180399785,22.7086092798,35.4957598099,23.2210823422,12.2754924269,0.0,sunflower
DAVANGERE,2001,Kharif,4899.0,2446.0,22.5207012278,7.1541788846,57.9940773938,20.2286155814,35.5826244253,21.9575715239,11.5626702579,0.0,sunflower
DHARWAD,2001,Kharif,218.0,83.0,22.732704983,6.7285623103,67.3814939735,23.815704975,36.612723532,26.4503095952,10.2018350206,0.0,sunflower
GADAG,2001,Kharif,5548.0,1963.0,22.4130178816,6.6985168531,51.7651739019,23.7784128456,36.9548630546,23.4916662268,12.9993455295,0.0,sunflower
GULBARGA,2001,Kharif,15812.0,6698.0,20.8936225262,6.8289738821,55.4545815899,23.4154991458,36.9550745267,25.7897163909,10.9429370488,0.0,sunflower
HASSAN,2001,Kharif,1794.0,1696.0,23.7800990607,7.8909752115,66.2202087464,24.6186212635,36.102224126,24.4312683044,11.5330287433,0.0,sunflower
HAVERI,2001,Kharif,1074.0,491.0,23.2628229801,7.7942765212,59.7939387898,22.5618038016,36.0516918854,21.4896671519,12.7554707287,0.0,sunflower
KOLAR,2001,Kharif,683.0,514.0,24.3391969898,7.2197079613,50.8005149868,21.2591287867,36.9369671905,26.2872289032,10.2689851891,0.0,sunflower
KOPPAL,2001,Kharif,19687.0,8610.0,22.1617455335,7.5268792554,51.129392896,24.6348964301,35.6245163529,26.6353912916,11.577839657,0.0,sunflower
MANDYA,2001,Kharif,7.0,3.0,21.2076741025,7.3921140227,55.9625289956,24.0800507659,35.9640725934,24.1150080154,11.6678896243,0.0,sunflower
MYSORE,2001,Kharif,767.0,435.0,23.6938003868,7.3873797839,69.9515506334,24.4631780588,35.4881946096,21.9096107414,13.2578260577,0.0,sunflower
RAICHUR,2001,Kharif,16555.0,4829.0,24.611519445,7.3388857622,60.1720305155,23.7922271534,36.3645216336,24.1432565486,12.3830554171,0.0,sunflower
SHIMOGA,2001,Kharif,23.0,9.0,24.3830139947,6.7705538995,56.0067124308,24.1701013999,35.6050321453,24.4808591495,11.4527353044,0.0,sunflower
TUMKUR,2001,Kharif,1115.0,782.0,22.7379255058,6.9923304861,69.7855149726,23.9835073013,36.5222965716,24.3162884585,11.0350093118,0.0,sunflower
BAGALKOT,2001,Whole Year,311.0,1553.0,26.5123337034,6.214792288,273.807621556,25.9800310327,21.3601477153,8.2312824082,9.1152344111,10.7808041856,turmeric
BANGALORE RURAL,2001,Whole Year,38.0,203.0,25.8274788233,6.6352314287,273.6985223626,28.5441456621,20.2264950094,9.887195195,8.1936331427,8.1544623189,turmeric
BELGAUM,2001,Whole Year,1847.0,8293.0,24.3619128877,4.8177069716,293.7328300164,26.5572693386,20.2426404336,9.3854253851,11.8502416307,11.640422583,turmeric
BELLARY,2001,Whole Year,17.0,88.0,27.2769607505,6.7224967169,247.4720415116,31.2027062795,20.4110526573,9.6160025665,9.8193131934,9.80064266,turmeric
BIDAR,2001,Whole Year,163.0,660.0,25.5148167407,7.2110774624,187.0218083112,26.5995879019,21.183740926,8.8210226078,11.7124753672,9.2024438602,turmeric
BIJAPUR,2001,Whole Year,145.0,550.0,24.2650797839,5.3826498098,171.318669994,31.4710979473,20.7209725979,8.1298110314,11.9298063928,11.0064510416,turmeric
CHAMARAJANAGAR,2001,Whole Year,2973.0,18825.0,27.0521428561,4.5618139513,160.121642877,32.3914997224,21.8080984689,11.3625256545,8.1901444887,10.6502847241,turmeric
CHIKMAGALUR,2001,Whole Year,43.0,222.0,27.1116710299,5.5046661504,179.7858239942,32.7230969826,20.9574817228,8.5139769753,11.2351299644,11.4137512965,turmeric
CHITRADURGA,2001,Whole Year,1.0,5.0,27.5170662724,5.2595057505,275.6179839308,33.6480367656,20.6305545163,11.4571085848,9.7130881865,9.3457440206,turmeric
DAKSHIN KANNAD,2001,Whole Year,76.0,392.0,24.6256881713,7.0867958694,290.4481051328,32.10589669,21.4857518297,9.9236970702,8.3089528726,11.3776093995,turmeric
DAVANGERE,2001,Whole Year,34.0,175.0,25.0151860118,5.8846694097,227.1974510564,26.2589222793,20.578534225,11.0928832762,9.8015891584,10.0396834856,turmeric
GADAG,2001,Whole Year,3.0,15.0,24.8229463411,6.8839900288,224.605121346,30.1808937888,20.2404268767,11.1028618425,8.993402044,8.1755695303,turmeric
GULBARGA,2001,Whole Year,454.0,1727.0,24.0790189106,4.849713406,196.6403497638,25.7514089268,20.4749628666,10.9176257383,11.7151948552,8.4134393584,turmeric
HASSAN,2001,Whole Year,18.0,93.0,24.3415485351,6.4444313031,260.5911395219,29.785208756,20.9270648636,8.7160968869,11.0558502508,10.4421586465,turmeric
HAVERI,2001,Whole Year,5.0,26.0,24.2915795653,6.8856094241,297.7659455113,33.1701557616,20.9652368785,11.3364202223,9.5424966772,10.2095334611,turmeric
MANDYA,2001,Whole Year,109.0,319.0,27.9168536205,5.9439119982,173.3293082988,26.763961359,21.7192600156,10.8218218536,11.1533213243,9.169850854,turmeric
MYSORE,2001,Whole Year,691.0,2594.0,25.2147062415,6.6796819743,269.5868990809,30.2596870361,21.5039303738,8.292527736,8.3557585173,10.4847021512,turmeric
RAICHUR,2001,Whole Year,23.0,119.0,24.1469769268,7.3869298602,201.8968582034,27.8406349015,21.0642894255,10.8760558209,10.7639991108,9.5277228208,turmeric
SHIMOGA,2001,Whole Year,22.0,113.0,27.653223608,4.7348581407,283.6062837321,29.909366947,20.4517585427,8.155251273,11.8006710809,10.4368652981,turmeric
TUMKUR,2001,Whole Year,3.0,15.0,24.6409470127,4.9884369948,171.6884230592,32.636119537,21.4717467474,11.548623643,8.0373320398,8.2383582585,turmeric
UDUPI,2001,Whole Year,70.0,320.0,27.5240070608,4.7905732117,229.7063867487,32.5058713173,21.6457498488,10.4465147064,10.6266935635,9.3712879361,turmeric
UTTAR KANNAD,2001,Whole Year,12.0,62.0,26.9735953581,5.8191803965,218.6003132319,30.5287057561,21.0002264559,9.1982534612,8.2424816679,8.8455793782,turmeric
BANGALORE RURAL,2001,Kharif,81.0,30.0,24.1748672423,6.7030357936,68.6691567202,21.6623515559,18.3861430409,3.462952958,11.5579851104,0.0,urad
BELGAUM,2001,Kharif,2727.0,1008.0,21.5795620019,6.7391884679,74.7198312233,21.1681897872,21.4853772956,5.8885559448,8.0949154615,0.0,urad
BELLARY,2001,Kharif,67.0,25.0,29.749794719,6.9693796968,65.169767951,22.4228759326,19.7712897777,5.4056079333,8.026704687,0.0,urad
BENGALURU URBAN,2001,Kharif,38.0,14.0,19.913843891,7.6690841812,59.5383654293,22.0835109962,21.1662946628,5.1970442421,10.9477451848,0.0,urad
BIDAR,2001,Kharif,86581.0,35780.0,25.7260284946,7.5281272843,58.8546184546,22.2135756535,19.3905187525,3.703743192,10.9652022272,0.0,urad
CHAMARAJANAGAR,2001,Kharif,1720.0,636.0,15.2119831477,7.2581001087,72.0640192804,25.6904969365,21.8527330306,5.1466885088,10.0502853802,0.0,urad
CHIKMAGALUR,2001,Kharif,633.0,234.0,26.0915799641,6.5998191572,54.5664446599,26.3080145385,19.4682161268,5.1192571616,8.6744830857,0.0,urad
CHITRADURGA,2001,Kharif,40.0,15.0,27.3553951087,7.1724916707,70.9075752057,24.0430972183,18.1168353728,5.2350342091,9.2521433062,0.0,urad
DAVANGERE,2001,Kharif,125.0,46.0,19.0455532258,7.3126491034,63.2594413918,23.8082033085,24.0863715093,5.0906912396,9.7958575911,0.0,urad
DHARWAD,2001,Kharif,1113.0,411.0,29.5366240037,7.6950856438,65.6143947661,23.7520467892,18.4067110739,3.1623012143,8.7842555755,0.0,urad
GADAG,2001,Kharif,4.0,1.0,16.0072549888,7.3352264352,57.2980084669,25.9181548769,22.9550165114,5.4128375967,11.3442482857,0.0,urad
GULBARGA,2001,Kharif,49255.0,14646.0,29.214523947,7.216011446,50.4871445654,22.208878397,24.4730865062,4.7768587366,8.5850064013,0.0,urad
HASSAN,2001,Kharif,828.0,54.0,26.6306417486,7.7863678389,66.7440305629,22.2782993048,22.3521629418,5.0283559234,11.193396827,0.0,urad
HAVERI,2001,Kharif,1156.0,427.0,23.0552199983,7.5419190709,54.218320617,21.2490652081,24.8133316296,3.0313261956,9.4240730596,0.0,urad
KOLAR,2001,Kharif,41.0,15.0,21.7184184707,7.2540875372,60.6352789948,24.6283783226,19.3772215254,5.9399971657,8.5819879064,0.0,urad
KOPPAL,2001,Kharif,3.0,1.0,26.685851618,7.3214211553,62.6600044163,22.7365505533,22.9117242331,5.8588306107,10.5178216813,0.0,urad
MANDYA,2001,Kharif,350.0,129.0,17.1636885921,7.4002811233,51.5725802203,25.3493196984,20.2963001803,4.5413951697,10.4075096018,0.0,urad
MYSORE,2001,Kharif,5184.0,1916.0,29.0843634701,6.7711752609,73.04086427,24.321961594,20.0642058158,3.5207600564,10.6423449551,0.0,urad
RAICHUR,2001,Kharif,42.0,16.0,27.3645795062,7.436413361,66.7669897994,26.8680327927,24.5897992073,3.7025632252,10.5532232814,0.0,urad
SHIMOGA,2001,Kharif,110.0,41.0,26.9629552739,6.796424114,57.8429393569,24.7583586097,18.3985669058,4.4271797089,9.7533972542,0.0,urad
TUMKUR,2001,Kharif,490.0,181.0,17.1479073716,7.0906327065,56.5921039448,25.096587401,20.5380609278,6.955914427,9.4925427959,0.0,urad
BAGALKOT,2001,Rabi,25855.0,34969.0,25.2550123251,6.3616449911,44.3767663591,19.6097766706,23.9669850542,52.7106707877,27.3267151905,10.6070049514,wheat
BELGAUM,2001,Rabi,45645.0,49750.0,22.9755833488,6.1776288294,64.3476312341,21.5280698956,24.7209997988,47.8316801919,20.8572334052,12.2540655676,wheat
BELLARY,2001,Rabi,2201.0,2270.0,24.2609234346,6.7539581258,33.9289737513,19.7097019305,23.8235474353,53.7820066228,23.6840747392,13.2996381754,wheat
BIDAR,2001,Rabi,10101.0,8188.0,24.6199019753,6.4730886961,54.248172475,19.637548125,20.6079713749,53.660438012,21.1439164164,10.4126638343,wheat
BIJAPUR,2001,Rabi,57398.0,53458.0,22.1617414961,6.8581575392,70.6402659698,18.2689185825,23.4139602268,46.7976269942,23.6266505399,13.9786071747,wheat
CHIKMAGALUR,2001,Rabi,21.0,16.0,21.549364789,6.735126668,74.0027083823,18.0530712969,21.3200274401,47.9131408881,25.5472473257,10.9581218528,wheat
CHITRADURGA,2001,Rabi,1531.0,1838.0,22.8290165311,6.6108011606,72.7038642971,20.8687689785,21.3468907863,54.9412105155,20.9117599274,13.1099403862,wheat
DAVANGERE,2001,Rabi,888.0,738.0,25.8557640019,6.9857910237,55.6447752263,21.9600318817,24.5079283375,51.9452129087,22.8257604878,12.4636504351,wheat
DHARWAD,2001,Rabi,39212.0,14201.0,22.4595685122,6.2731864135,61.068681884,21.5719414376,23.864380771,45.6614119731,26.2779517382,10.8186573466,wheat
GADAG,2001,Rabi,34893.0,11223.0,22.6737620103,6.8380750214,44.3380742712,19.2349674904,24.1920414497,53.0531898308,26.7558970981,11.2928207142,wheat
GULBARGA,2001,Rabi,29456.0,17455.0,21.3727646704,6.8511590625,55.7986965734,19.4081367533,20.3136861771,51.2803978538,25.768562115,11.1208216565,wheat
HAVERI,2001,Rabi,1362.0,969.0,21.966246279,6.4829743112,45.1317126244,18.8204632573,22.7464072082,46.7378485439,23.1282417023,10.74024092,wheat
KOPPAL,2001,Rabi,8872.0,2513.0,25.2328785497,6.0244022003,55.1667697058,18.9949950593,22.86786953,49.232974705,20.1702863923,11.418064943,wheat
RAICHUR,2001,Rabi,3048.0,1231.0,23.0886595859,6.1822856358,43.8296580505,18.0929127099,23.6141452609,53.7932939268,22.2010455793,11.6799546794,wheat
TUMKUR,2001,Rabi,3.0,3.0,21.2395508966,6.2225545246,64.4990778081,21.6443730976,23.4946100244,53.8601622175,28.3582111813,10.911607342,wheat
BAGALKOT,2002,Kharif,2749.0,1113.0,34.7419570364,7.1273899638,64.1301990117,25.8908432214,37.9659147933,17.427498541,4.2551676653,10.4785185863,arhar/tur
BANGALORE RURAL,2002,Kharif,3136.0,1278.0,33.7855502043,7.2320121421,61.7703339128,31.2099690675,35.7060915622,14.1962722063,7.8015296821,13.2483711469,arhar/tur
BELGAUM,2002,Kharif,5200.0,1245.0,34.5740956896,7.4338017376,60.9378135194,30.9693330685,36.2188108517,15.2904211114,4.6783868183,13.1807934088,arhar/tur
